away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Nestor Cortes,New York Yankees,Roof Closed,2024-03-28,5,4,1,0,3,746418,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Justin Steele,Chicago Cubs,Roof Closed,2024-03-28,3,4,0,0,0,745039,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Shane Bieber,Cleveland Guardians,Cloudy,2024-03-28,8,0,0,0,0,745687,Alex Wood,Oakland Athletics,55,Oakland Coliseum,"10 mph, Out To RF"
Kyle Freeland,Colorado Rockies,Overcast,2024-03-28,1,16,1,0,2,747224,Zac Gallen,Arizona Diamondbacks,73,Chase Field,"2 mph, Calm"
Brayan Bello,Boston Red Sox,Roof Closed,2024-03-28,6,4,0,0,0,745283,Luis Castillo,Seattle Mariners,53,T-Mobile Park,"0 mph, Calm"
Freddy Peralta,Milwaukee Brewers,Sunny,2024-03-29,3,1,0,0,0,745848,Jose Quintana,New York Mets,53,Citi Field,"17 mph, L To R"
Spencer Strider,Atlanta Braves,Sunny,2024-03-29,9,3,0,0,0,745604,Zack Wheeler,Philadelphia Phillies,56,Citizens Bank Park,"17 mph, In From LF"
Chris Bassitt,Toronto Blue Jays,Dome,2024-03-29,2,8,0,0,0,745117,Aaron Civale,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Martín Pérez,Pittsburgh Pirates,Partly Cloudy,2024-03-29,7,2,0,0,0,746091,A.J. Puk,Miami Marlins,73,loanDepot park,"13 mph, In From LF"
Carlos Rodón,New York Yankees,Roof Closed,2024-03-29,7,1,1,0,1,746412,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Cal Quantrill,Colorado Rockies,Clear,2024-03-29,3,7,1,0,2,747223,Merrill Kelly,Arizona Diamondbacks,81,Chase Field,"10 mph, Out To RF"
Logan Allen,Cleveland Guardians,Partly Cloudy,2024-03-29,6,4,1,3,0,745682,Ross Stripling,Oakland Athletics,54,Oakland Coliseum,"15 mph, Out To RF"
Nick Pivetta,Boston Red Sox,Clear,2024-03-29,0,1,0,0,0,745276,George Kirby,Seattle Mariners,53,T-Mobile Park,"8 mph, Out To LF"
Kyle Harrison,San Francisco Giants,Partly Cloudy,2024-03-29,8,3,1,3,0,745435,Joe Musgrove,San Diego Padres,61,Petco Park,"9 mph, L To R"
Zack Thompson,St. Louis Cardinals,Cloudy,2024-03-29,3,6,1,0,1,746167,Bobby Miller,Los Angeles Dodgers,57,Dodger Stadium,"8 mph, Out To LF"
DL Hall,Milwaukee Brewers,Sunny,2024-03-30,7,6,1,3,0,745850,Luis Severino,New York Mets,54,Citi Field,"15 mph, Out To RF"
Kenta Maeda,Detroit Tigers,Partly Cloudy,2024-03-30,7,6,1,3,2,746818,Michael Soroka,Chicago White Sox,61,Guaranteed Rate Field,"12 mph, L To R"
Griffin Canning,Los Angeles Angels,Cloudy,2024-03-30,4,13,1,0,2,747063,Grayson Rodriguez,Baltimore Orioles,68,Oriole Park at Camden Yards,"4 mph, R To L"
Max Fried,Atlanta Braves,Partly Cloudy,2024-03-30,12,4,1,2,3,745599,Aaron Nola,Philadelphia Phillies,61,Citizens Bank Park,"14 mph, Out To RF"
Tanner Bibee,Cleveland Guardians,Cloudy,2024-03-30,12,3,0,0,0,745684,JP Sears,Oakland Athletics,60,Oakland Coliseum,"8 mph, Out To RF"
Patrick Corbin,Washington Nationals,Partly Cloudy,2024-03-30,7,6,0,0,0,746736,Hunter Greene,Cincinnati Reds,75,Great American Ball Park,"17 mph, R To L"
Yusei Kikuchi,Toronto Blue Jays,Dome,2024-03-30,1,5,0,0,0,745119,Zack Littell,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Joe Ryan,Minnesota Twins,Sunny,2024-03-30,5,1,0,0,0,746333,Seth Lugo,Kansas City Royals,66,Kauffman Stadium,"6 mph, In From LF"
Jared Jones,Pittsburgh Pirates,Cloudy,2024-03-30,9,3,0,0,0,746087,Ryan Weathers,Miami Marlins,75,loanDepot park,"12 mph, In From LF"
Kyle Hendricks,Chicago Cubs,Roof Closed,2024-03-30,2,11,0,0,0,745037,Cody Bradford,Texas Rangers,74,Globe Life Field,"0 mph, None"
Jordan Hicks,San Francisco Giants,Cloudy,2024-03-30,9,6,0,0,0,745436,Dylan Cease,San Diego Padres,54,Petco Park,"13 mph, L To R"
Marcus Stroman,New York Yankees,Roof Closed,2024-03-30,5,3,0,0,0,746410,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Austin Gomber,Colorado Rockies,Roof Closed,2024-03-30,9,4,1,0,2,747221,Tommy Henry,Arizona Diamondbacks,76,Chase Field,"0 mph, None"
Lance Lynn,St. Louis Cardinals,Cloudy,2024-03-30,6,5,0,0,0,746168,Yoshinobu Yamamoto,Los Angeles Dodgers,52,Dodger Stadium,"10 mph, R To L"
Kutter Crawford,Boston Red Sox,Roof Closed,2024-03-30,3,4,1,0,1,745278,Logan Gilbert,Seattle Mariners,54,T-Mobile Park,"8 mph, In From LF"
Reid Detmers,Los Angeles Angels,Cloudy,2024-03-31,4,1,1,2,0,747062,Tyler Wells,Baltimore Orioles,65,Oriole Park at Camden Yards,"3 mph, L To R"
Chris Sale,Atlanta Braves,Cloudy,2024-03-31,4,5,1,2,1,745602,Ranger Suárez,Philadelphia Phillies,59,Citizens Bank Park,"10 mph, In From LF"
Jake Irvin,Washington Nationals,Cloudy,2024-03-31,5,6,0,0,0,746739,Nick Martinez,Cincinnati Reds,58,Great American Ball Park,"5 mph, In From LF"
Kevin Gausman,Toronto Blue Jays,Dome,2024-03-31,9,2,1,2,1,745115,Shawn Armstrong,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Bailey Falter,Pittsburgh Pirates,Sunny,2024-03-31,9,7,1,0,5,746090,Trevor Rogers,Miami Marlins,77,loanDepot park,"11 mph, In From LF"
Colin Rea,Milwaukee Brewers,Sunny,2024-03-31,4,1,1,1,0,745845,Tylor Megill,New York Mets,57,Citi Field,"6 mph, L To R"
Bailey Ober,Minnesota Twins,Overcast,2024-03-31,0,11,1,0,3,746332,Brady Singer,Kansas City Royals,69,Kauffman Stadium,"9 mph, R To L"
Jack Flaherty,Detroit Tigers,Partly Cloudy,2024-03-31,3,2,0,0,0,746815,Erick Fedde,Chicago White Sox,47,Guaranteed Rate Field,"3 mph, L To R"
Clarke Schmidt,New York Yankees,Roof Closed,2024-03-31,4,3,0,0,0,746413,J.P. France,Houston Astros,73,Minute Maid Park,"0 mph, None"
Jordan Wicks,Chicago Cubs,Roof Closed,2024-03-31,9,5,1,3,0,745035,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Carlos Carrasco,Cleveland Guardians,Partly Cloudy,2024-03-31,3,4,1,0,2,745683,Paul Blackburn,Oakland Athletics,58,Oakland Coliseum,"5 mph, Out To RF"
Ryan Feltner,Colorado Rockies,Roof Closed,2024-03-31,1,5,1,0,3,747222,Brandon Pfaadt,Arizona Diamondbacks,74,Chase Field,"0 mph, None"
Garrett Whitlock,Boston Red Sox,Sunny,2024-03-31,5,1,0,0,0,745279,Bryce Miller,Seattle Mariners,52,T-Mobile Park,"3 mph, In From CF"
Daulton Jefferies,San Francisco Giants,Partly Cloudy,2024-03-31,4,13,1,0,5,745438,Michael King,San Diego Padres,60,Petco Park,"12 mph, L To R"
Steven Matz,St. Louis Cardinals,Cloudy,2024-03-31,4,5,0,0,0,746166,Gavin Stone,Los Angeles Dodgers,59,Dodger Stadium,"10 mph, R To L"
Dakota Hudson,Colorado Rockies,Overcast,2024-04-01,0,5,0,0,0,746899,Shota Imanaga,Chicago Cubs,43,Wrigley Field,"12 mph, In From LF"
Marco Gonzales,Pittsburgh Pirates,Cloudy,2024-04-01,8,4,0,0,0,744875,MacKenzie Gore,Washington Nationals,53,Nationals Park,"4 mph, In From RF"
Michael Wacha,Kansas City Royals,Overcast,2024-04-01,4,6,0,0,0,747058,Dean Kremer,Baltimore Orioles,57,Oriole Park at Camden Yards,"2 mph, R To L"
Andrew Abbott,Cincinnati Reds,Cloudy,2024-04-01,6,3,1,0,2,745600,Cristopher Sánchez,Philadelphia Phillies,52,Citizens Bank Park,"5 mph, In From CF"
Chase Silseth,Los Angeles Angels,Partly Cloudy,2024-04-01,7,4,1,0,4,746085,Max Meyer,Miami Marlins,77,loanDepot park,"11 mph, In From CF"
Dane Dunning,Texas Rangers,Dome,2024-04-01,9,3,1,3,0,745109,Ryan Pepiot,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Reese Olson,Detroit Tigers,Cloudy,2024-04-01,5,0,0,0,0,745842,Sean Manaea,New York Mets,52,Citi Field,"2 mph, Out To LF"
Bowden Francis,Toronto Blue Jays,Roof Closed,2024-04-01,0,10,1,0,3,746409,Ronel Blanco,Houston Astros,73,Minute Maid Park,"0 mph, None"
Tanner Houck,Boston Red Sox,Clear,2024-04-01,9,0,1,1,0,745675,Joe Boyle,Oakland Athletics,64,Oakland Coliseum,"10 mph, Out To RF"
Triston McKenzie,Cleveland Guardians,Clear,2024-04-01,4,5,0,0,0,745277,Emerson Hancock,Seattle Mariners,61,T-Mobile Park,"1 mph, L To R"
Kyle Gibson,St. Louis Cardinals,Clear,2024-04-01,6,2,1,3,0,745437,Matt Waldron,San Diego Padres,61,Petco Park,"11 mph, L To R"
Luis Gil,New York Yankees,Roof Closed,2024-04-01,5,2,0,0,0,747218,Ryne Nelson,Arizona Diamondbacks,72,Chase Field,"0 mph, None"
Keaton Winn,San Francisco Giants,Clear,2024-04-01,3,8,1,0,1,746170,James Paxton,Los Angeles Dodgers,64,Dodger Stadium,"8 mph, L To R"
Louis Varland,Minnesota Twins,Roof Closed,2024-04-02,2,3,0,0,0,746009,Jakob Junis,Milwaukee Brewers,64,American Family Field,"0 mph, None"
Alec Marsh,Kansas City Royals,Cloudy,2024-04-02,4,1,0,0,0,747057,Cole Irvin,Baltimore Orioles,52,Oriole Park at Camden Yards,"9 mph, In From RF"
Graham Ashcraft,Cincinnati Reds,Drizzle,2024-04-02,4,9,1,0,1,745598,Spencer Turnbull,Philadelphia Phillies,46,Citizens Bank Park,"13 mph, R To L"
Tyler Anderson,Los Angeles Angels,Partly Cloudy,2024-04-02,3,1,0,0,0,746086,Jesús Luzardo,Miami Marlins,79,loanDepot park,"13 mph, In From CF"
Andrew Heaney,Texas Rangers,Dome,2024-04-02,2,5,0,0,0,745111,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Kyle Freeland,Colorado Rockies,Overcast,2024-04-02,2,12,1,0,2,746898,Javier Assad,Chicago Cubs,42,Wrigley Field,"20 mph, L To R"
Reynaldo López,Atlanta Braves,Overcast,2024-04-02,2,3,0,0,0,746814,Garrett Crochet,Chicago White Sox,44,Guaranteed Rate Field,"9 mph, Out To LF"
José Berríos,Toronto Blue Jays,Roof Closed,2024-04-02,2,1,0,0,0,746411,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Brayan Bello,Boston Red Sox,Clear,2024-04-02,5,4,1,1,0,745680,Alex Wood,Oakland Athletics,64,Oakland Coliseum,"12 mph, Out To RF"
Shane Bieber,Cleveland Guardians,Partly Cloudy,2024-04-02,5,2,0,0,0,745273,Luis Castillo,Seattle Mariners,63,T-Mobile Park,"13 mph, Out To LF"
Miles Mikolas,St. Louis Cardinals,Clear,2024-04-02,5,2,0,0,0,745439,Yu Darvish,San Diego Padres,66,Petco Park,"7 mph, L To R"
Nestor Cortes,New York Yankees,Clear,2024-04-02,0,7,1,0,3,747220,Zac Gallen,Arizona Diamondbacks,72,Chase Field,"4 mph, L To R"
Logan Webb,San Francisco Giants,Clear,2024-04-02,4,5,1,0,1,746169,Ryan Brasier,Los Angeles Dodgers,66,Dodger Stadium,"5 mph, Out To RF"
Cole Ragans,Kansas City Royals,Drizzle,2024-04-03,3,4,1,1,0,747059,Corbin Burnes,Baltimore Orioles,46,Oriole Park at Camden Yards,"4 mph, In From RF"
Nathan Eovaldi,Texas Rangers,Dome,2024-04-03,4,1,0,0,0,745114,Aaron Civale,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Patrick Sandoval,Los Angeles Angels,Roof Closed,2024-04-03,10,2,1,2,0,746083,A.J. Puk,Miami Marlins,72,loanDepot park,"0 mph, None"
Chris Paddack,Minnesota Twins,Roof Closed,2024-04-03,7,3,0,0,0,746008,Joe Ross,Milwaukee Brewers,64,American Family Field,"0 mph, None"
Nick Pivetta,Boston Red Sox,Cloudy,2024-04-03,1,0,0,0,0,745678,Ross Stripling,Oakland Athletics,56,Oakland Coliseum,"11 mph, Varies"
Carlos Rodón,New York Yankees,Sunny,2024-04-03,6,5,0,0,0,747219,Merrill Kelly,Arizona Diamondbacks,77,Chase Field,"2 mph, Calm"
Frankie Montas,Cincinnati Reds,Cloudy,2024-04-03,4,1,0,0,0,745603,Zack Wheeler,Philadelphia Phillies,48,Citizens Bank Park,"23 mph, R To L"
Logan Allen,Cleveland Guardians,Partly Cloudy,2024-04-03,8,0,1,3,0,745275,George Kirby,Seattle Mariners,52,T-Mobile Park,"9 mph, Out To CF"
Zack Thompson,St. Louis Cardinals,Sunny,2024-04-03,2,3,1,0,1,745440,Joe Musgrove,San Diego Padres,69,Petco Park,"10 mph, L To R"
Mitch Keller,Pittsburgh Pirates,Overcast,2024-04-03,3,5,0,0,0,744869,Trevor Williams,Washington Nationals,52,Nationals Park,"7 mph, In From LF"
Cal Quantrill,Colorado Rockies,Cloudy,2024-04-03,8,9,0,0,0,746900,Luke Little,Chicago Cubs,36,Wrigley Field,"8 mph, In From LF"
Chris Bassitt,Toronto Blue Jays,Roof Closed,2024-04-03,0,8,0,0,0,746407,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kyle Harrison,San Francisco Giants,Clear,2024-04-03,4,5,0,0,0,746163,Tyler Glasnow,Los Angeles Dodgers,63,Dodger Stadium,"7 mph, Out To CF"
Casey Mize,Detroit Tigers,Cloudy,2024-04-04,6,3,0,0,0,745844,Adrian Houser,New York Mets,43,Citi Field,"11 mph, L To R"
Matt Manning,Detroit Tigers,Partly Cloudy,2024-04-04,1,2,0,0,0,745843,José Buttó,New York Mets,47,Citi Field,"10 mph, In From LF"
Martín Pérez,Pittsburgh Pirates,Partly Cloudy,2024-04-04,7,4,1,4,0,744870,Josiah Gray,Washington Nationals,46,Nationals Park,"6 mph, Out To RF"
Tanner Bibee,Cleveland Guardians,Partly Cloudy,2024-04-04,4,2,0,0,0,745928,Pablo López,Minnesota Twins,48,Target Field,"13 mph, Out To LF"
Ryan Weathers,Miami Marlins,Overcast,2024-04-04,5,8,0,0,0,745200,Lance Lynn,St. Louis Cardinals,49,Busch Stadium,"15 mph, Out To RF"
Michael Soroka,Chicago White Sox,Clear,2024-04-04,1,10,0,0,0,746327,Seth Lugo,Kansas City Royals,60,Kauffman Stadium,"13 mph, L To R"
Yusei Kikuchi,Toronto Blue Jays,Partly Cloudy,2024-04-05,3,0,0,0,0,745764,Marcus Stroman,New York Yankees,46,Yankee Stadium,"16 mph, Out To LF"
JP Sears,Oakland Athletics,Partly Cloudy,2024-04-05,4,5,0,0,0,746497,Tarik Skubal,Detroit Tigers,43,Comerica Park,"14 mph, L To R"
Bobby Miller,Los Angeles Dodgers,Partly Cloudy,2024-04-05,7,9,1,2,0,746897,Kyle Hendricks,Chicago Cubs,43,Wrigley Field,"15 mph, In From LF"
Zack Littell,Tampa Bay Rays,Partly Cloudy,2024-04-05,7,10,1,1,1,746576,Austin Gomber,Colorado Rockies,75,Coors Field,"10 mph, L To R"
Grayson Rodriguez,Baltimore Orioles,Cloudy,2024-04-05,5,2,0,0,0,745524,Jared Jones,Pittsburgh Pirates,40,PNC Park,"12 mph, Out To CF"
Dylan Cease,San Diego Padres,Partly Cloudy,2024-04-05,2,3,1,1,1,745361,Jordan Hicks,San Francisco Giants,54,Oracle Park,"12 mph, Out To CF"
Jose Quintana,New York Mets,Cloudy,2024-04-05,3,2,1,0,1,746733,Hunter Greene,Cincinnati Reds,46,Great American Ball Park,"11 mph, Out To CF"
Aaron Nola,Philadelphia Phillies,Partly Cloudy,2024-04-05,4,0,0,0,0,744874,Patrick Corbin,Washington Nationals,48,Nationals Park,"4 mph, In From CF"
Tommy Henry,Arizona Diamondbacks,Clear,2024-04-05,5,6,1,3,1,747143,Spencer Strider,Atlanta Braves,59,Truist Park,"13 mph, R To L"
Erick Fedde,Chicago White Sox,Clear,2024-04-05,1,2,1,0,1,746328,Brady Singer,Kansas City Royals,63,Kauffman Stadium,"13 mph, R To L"
Hunter Brown,Houston Astros,Cloudy,2024-04-05,2,10,0,0,0,745033,Cody Bradford,Texas Rangers,83,Globe Life Field,"13 mph, L To R"
Logan Gilbert,Seattle Mariners,Roof Closed,2024-04-05,5,6,0,0,0,746007,Freddy Peralta,Milwaukee Brewers,46,American Family Field,"0 mph, None"
Kutter Crawford,Boston Red Sox,Partly Cloudy,2024-04-05,8,6,0,0,0,746249,Griffin Canning,Los Angeles Angels,54,Angel Stadium,"8 mph, L To R"
Paul Blackburn,Oakland Athletics,Sunny,2024-04-06,4,0,1,2,0,746498,Kenta Maeda,Detroit Tigers,55,Comerica Park,"12 mph, L To R"
Carlos Carrasco,Cleveland Guardians,Sunny,2024-04-06,3,1,1,0,1,745926,Joe Ryan,Minnesota Twins,55,Target Field,"15 mph, In From RF"
Trevor Rogers,Miami Marlins,Partly Cloudy,2024-04-06,1,3,0,0,0,745197,Steven Matz,St. Louis Cardinals,57,Busch Stadium,"11 mph, R To L"
Yoshinobu Yamamoto,Los Angeles Dodgers,Sunny,2024-04-06,4,1,0,0,0,746896,Jordan Wicks,Chicago Cubs,46,Wrigley Field,"8 mph, In From CF"
Tyler Wells,Baltimore Orioles,Cloudy,2024-04-06,4,5,0,0,0,745522,Bailey Falter,Pittsburgh Pirates,51,PNC Park,"11 mph, Out To CF"
Ranger Suárez,Philadelphia Phillies,Overcast,2024-04-06,5,2,0,0,0,744873,Jake Irvin,Washington Nationals,53,Nationals Park,"7 mph, In From LF"
Luis Severino,New York Mets,Partly Cloudy,2024-04-06,6,9,0,0,0,746731,Nick Martinez,Cincinnati Reds,57,Great American Ball Park,"7 mph, Out To RF"
J.P. France,Houston Astros,Roof Closed,2024-04-06,2,7,0,0,0,745031,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Kevin Gausman,Toronto Blue Jays,Cloudy,2024-04-06,8,9,1,0,3,745766,Clarke Schmidt,New York Yankees,50,Yankee Stadium,"13 mph, L To R"
Chris Flexen,Chicago White Sox,Clear,2024-04-06,0,3,0,0,0,746329,Michael Wacha,Kansas City Royals,71,Kauffman Stadium,"20 mph, R To L"
Bryce Miller,Seattle Mariners,Roof Closed,2024-04-06,5,3,0,0,0,746006,DL Hall,Milwaukee Brewers,65,American Family Field,"0 mph, None"
Brandon Pfaadt,Arizona Diamondbacks,Partly Cloudy,2024-04-06,8,9,1,6,0,747140,Max Fried,Atlanta Braves,63,Truist Park,"8 mph, R To L"
Tyler Alexander,Tampa Bay Rays,Cloudy,2024-04-06,8,6,1,1,0,746575,Ryan Feltner,Colorado Rockies,46,Coors Field,"17 mph, L To R"
Michael King,San Diego Padres,Partly Cloudy,2024-04-06,4,0,1,4,0,745359,Keaton Winn,San Francisco Giants,55,Oracle Park,"16 mph, Out To CF"
Garrett Whitlock,Boston Red Sox,Clear,2024-04-06,1,2,0,0,0,746248,Reid Detmers,Los Angeles Angels,61,Angel Stadium,"7 mph, R To L"
Dean Kremer,Baltimore Orioles,Sunny,2024-04-07,2,3,0,0,0,745523,Marco Gonzales,Pittsburgh Pirates,54,PNC Park,"3 mph, Out To LF"
Cristopher Sánchez,Philadelphia Phillies,Partly Cloudy,2024-04-07,2,3,0,0,0,744871,MacKenzie Gore,Washington Nationals,59,Nationals Park,"11 mph, In From LF"
Ryne Nelson,Arizona Diamondbacks,Sunny,2024-04-07,2,5,0,0,0,747141,Chris Sale,Atlanta Braves,65,Truist Park,"7 mph, L To R"
Bowden Francis,Toronto Blue Jays,Partly Cloudy,2024-04-07,3,8,0,0,0,745765,Luis Gil,New York Yankees,52,Yankee Stadium,"11 mph, In From LF"
Sean Manaea,New York Mets,Sunny,2024-04-07,3,1,1,1,0,746734,Andrew Abbott,Cincinnati Reds,60,Great American Ball Park,"10 mph, In From CF"
Joe Boyle,Oakland Athletics,Sunny,2024-04-07,7,1,1,2,0,746493,Jack Flaherty,Detroit Tigers,55,Comerica Park,"7 mph, In From LF"
Garrett Crochet,Chicago White Sox,Sunny,2024-04-07,3,5,0,0,0,746330,Alec Marsh,Kansas City Royals,63,Kauffman Stadium,"15 mph, R To L"
Emerson Hancock,Seattle Mariners,Roof Closed,2024-04-07,4,12,1,1,3,746003,Colin Rea,Milwaukee Brewers,64,American Family Field,"0 mph, None"
Max Meyer,Miami Marlins,Cloudy,2024-04-07,10,3,1,6,0,745198,Kyle Gibson,St. Louis Cardinals,63,Busch Stadium,"16 mph, R To L"
Gavin Stone,Los Angeles Dodgers,Overcast,2024-04-07,1,8,1,0,3,746895,Shota Imanaga,Chicago Cubs,47,Wrigley Field,"8 mph, R To L"
Ryan Pepiot,Tampa Bay Rays,Sunny,2024-04-07,3,2,0,0,0,746574,Dakota Hudson,Colorado Rockies,52,Coors Field,"14 mph, L To R"
Matt Waldron,San Diego Padres,Partly Cloudy,2024-04-07,2,3,1,1,0,745362,Logan Webb,San Francisco Giants,59,Oracle Park,"10 mph, Out To CF"
Tanner Houck,Boston Red Sox,Partly Cloudy,2024-04-07,12,2,0,0,0,746251,Chase Silseth,Los Angeles Angels,66,Angel Stadium,"9 mph, Out To CF"
Ronel Blanco,Houston Astros,Clear,2024-04-07,3,1,0,0,0,745032,Dane Dunning,Texas Rangers,79,Globe Life Field,"9 mph, Out To RF"
Tanner Banks,Chicago White Sox,Partly Cloudy,2024-04-08,0,4,0,0,0,746654,Triston McKenzie,Cleveland Guardians,63,Progressive Field,"3 mph, In From RF"
Jesús Luzardo,Miami Marlins,Overcast,2024-04-08,0,7,0,0,0,745761,Nestor Cortes,New York Yankees,60,Yankee Stadium,"7 mph, Out To LF"
Reese Olson,Detroit Tigers,Cloudy,2024-04-08,4,7,1,1,0,745520,Mitch Keller,Pittsburgh Pirates,74,PNC Park,"10 mph, Out To CF"
Aaron Ashby,Milwaukee Brewers,Cloudy,2024-04-08,8,10,0,0,0,746735,Graham Ashcraft,Cincinnati Reds,74,Great American Ball Park,"6 mph, R To L"
Luis Castillo,Seattle Mariners,Roof Closed,2024-04-08,2,5,0,0,0,744956,José Berríos,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Julio Teheran,New York Mets,Cloudy,2024-04-08,8,7,0,0,0,747142,Charlie Morton,Atlanta Braves,73,Truist Park,"9 mph, L To R"
James Paxton,Los Angeles Dodgers,Partly Cloudy,2024-04-08,4,2,1,1,0,745925,Bailey Ober,Minnesota Twins,49,Target Field,"9 mph, Out To CF"
Spencer Turnbull,Philadelphia Phillies,Clear,2024-04-08,5,3,0,0,0,745194,Miles Mikolas,St. Louis Cardinals,76,Busch Stadium,"10 mph, Out To LF"
Blair Henley,Houston Astros,Roof Closed,2024-04-08,10,5,1,2,5,745034,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, Calm"
Zac Gallen,Arizona Diamondbacks,Clear,2024-04-08,5,7,1,0,1,746569,Kyle Freeland,Colorado Rockies,57,Coors Field,"6 mph, Out To LF"
Zach Eflin,Tampa Bay Rays,Clear,2024-04-08,1,7,1,0,2,746252,Tyler Anderson,Los Angeles Angels,70,Angel Stadium,"2 mph, Varies"
Javier Assad,Chicago Cubs,Clear,2024-04-08,8,9,0,0,0,745432,Yu Darvish,San Diego Padres,61,Petco Park,"9 mph, L To R"
Trevor Williams,Washington Nationals,Clear,2024-04-08,8,1,1,0,1,745363,Blake Snell,San Francisco Giants,62,Oracle Park,"12 mph, Out To CF"
Casey Mize,Detroit Tigers,Partly Cloudy,2024-04-09,5,3,1,1,0,745517,Martín Pérez,Pittsburgh Pirates,72,PNC Park,"9 mph, Out To LF"
Corbin Burnes,Baltimore Orioles,Sunny,2024-04-09,7,1,1,0,1,746981,Brayan Bello,Boston Red Sox,57,Fenway Park,"5 mph, Out To RF"
Michael Soroka,Chicago White Sox,Cloudy,2024-04-09,7,5,1,5,2,746653,Logan Allen,Cleveland Guardians,75,Progressive Field,"20 mph, L To R"
Joe Ross,Milwaukee Brewers,Overcast,2024-04-09,9,5,0,0,0,746732,Frankie Montas,Cincinnati Reds,63,Great American Ball Park,"10 mph, R To L"
A.J. Puk,Miami Marlins,Partly Cloudy,2024-04-09,2,3,0,0,0,745762,Carlos Rodón,New York Yankees,65,Yankee Stadium,"8 mph, R To L"
George Kirby,Seattle Mariners,Roof Closed,2024-04-09,3,5,0,0,0,744957,Chris Bassitt,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Adrian Houser,New York Mets,Drizzle,2024-04-09,5,6,1,0,1,747138,Reynaldo López,Atlanta Braves,58,Truist Park,"10 mph, L To R"
Cristian Javier,Houston Astros,Clear,2024-04-09,3,4,1,1,0,746326,Cole Ragans,Kansas City Royals,66,Kauffman Stadium,"7 mph, In From RF"
Tyler Glasnow,Los Angeles Dodgers,Partly Cloudy,2024-04-09,6,3,0,0,0,745924,Louis Varland,Minnesota Twins,60,Target Field,"11 mph, Out To CF"
Zack Wheeler,Philadelphia Phillies,Cloudy,2024-04-09,0,3,0,0,0,745195,Sonny Gray,St. Louis Cardinals,68,Busch Stadium,"4 mph, In From LF"
Alex Wood,Oakland Athletics,Roof Closed,2024-04-09,4,3,1,0,1,745030,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Merrill Kelly,Arizona Diamondbacks,Partly Cloudy,2024-04-09,3,2,1,2,1,746571,Cal Quantrill,Colorado Rockies,61,Coors Field,"6 mph, In From LF"
Aaron Civale,Tampa Bay Rays,Clear,2024-04-09,6,4,1,0,2,746250,Patrick Sandoval,Los Angeles Angels,77,Angel Stadium,"4 mph, R To L"
Joan Adon,Washington Nationals,Clear,2024-04-09,5,3,0,0,0,745357,Kyle Harrison,San Francisco Giants,63,Oracle Park,"12 mph, Out To CF"
Ben Brown,Chicago Cubs,Clear,2024-04-09,5,1,0,0,0,745433,Joe Musgrove,San Diego Padres,68,Petco Park,"5 mph, L To R"
Bobby Miller,Los Angeles Dodgers,Sunny,2024-04-10,2,3,1,1,1,745923,Chris Paddack,Minnesota Twins,60,Target Field,"10 mph, R To L"
Aaron Nola,Philadelphia Phillies,Drizzle,2024-04-10,4,3,1,2,0,745196,Lance Lynn,St. Louis Cardinals,57,Busch Stadium,"8 mph, L To R"
Logan Gilbert,Seattle Mariners,Roof Closed,2024-04-10,6,1,0,0,0,744950,Yusei Kikuchi,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Tommy Henry,Arizona Diamondbacks,Cloudy,2024-04-10,5,3,1,1,1,746573,Austin Gomber,Colorado Rockies,56,Coors Field,"7 mph, In From CF"
Patrick Corbin,Washington Nationals,Partly Cloudy,2024-04-10,1,7,0,0,0,745355,Jordan Hicks,San Francisco Giants,65,Oracle Park,"5 mph, Out To CF"
Zack Littell,Tampa Bay Rays,Sunny,2024-04-10,4,2,1,3,0,746247,José Soriano,Los Angeles Angels,80,Angel Stadium,"6 mph, Out To CF"
Erick Fedde,Chicago White Sox,Cloudy,2024-04-10,6,7,1,2,0,746655,Tanner Bibee,Cleveland Guardians,55,Progressive Field,"6 mph, In From RF"
