away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Matt Bush,Texas Rangers,Cloudy,2022-06-10,3,8,0,0,0,661485,Reynaldo López,Chicago White Sox,67,Guaranteed Rate Field,"7 mph, Out To LF"
Pablo López,Miami Marlins,Roof Closed,2022-06-10,7,4,1,2,1,662759,Luis Garcia,Houston Astros,73,Minute Maid Park,"0 mph, None"
Luis Castillo,Cincinnati Reds,Cloudy,2022-06-10,0,2,1,0,2,661983,Andre Pallante,St. Louis Cardinals,81,Busch Stadium,"4 mph, In From RF"
Tylor Megill,New York Mets,Partly Cloudy,2022-06-10,7,3,0,0,0,663390,Jhonathan Díaz,Los Angeles Angels,76,Angel Stadium,"10 mph, Out To CF"
Chad Kuhl,Colorado Rockies,Clear,2022-06-10,0,9,0,0,0,662275,Joe Musgrove,San Diego Padres,69,Petco Park,"7 mph, L To R"
Rich Hill,Boston Red Sox,Roof Closed,2022-06-10,4,3,1,1,0,662129,Marco Gonzales,Seattle Mariners,62,T-Mobile Park,"1 mph, Out To LF"
Walker Buehler,Los Angeles Dodgers,Partly Cloudy,2022-06-10,2,7,0,0,0,662090,Jakob Junis,San Francisco Giants,75,Oracle Park,"17 mph, Out To RF"
Shane Baz,Tampa Bay Rays,Partly Cloudy,2022-06-11,5,6,1,3,0,661680,Chi Chi González,Minnesota Twins,72,Target Field,"7 mph, Out To LF"
Martín Pérez,Texas Rangers,Cloudy,2022-06-11,11,9,0,0,0,661484,Lucas Giolito,Chicago White Sox,72,Guaranteed Rate Field,"9 mph, R To L"
Hunter Greene,Cincinnati Reds,Cloudy,2022-06-11,4,5,0,0,0,661976,Adam Wainwright,St. Louis Cardinals,87,Busch Stadium,"4 mph, In From RF"
Madison Bumgarner,Arizona Diamondbacks,Cloudy,2022-06-11,0,4,1,0,1,661614,Zack Wheeler,Philadelphia Phillies,71,Citizens Bank Park,"5 mph, Out To CF"
Eric Lauer,Milwaukee Brewers,Cloudy,2022-06-11,6,8,1,1,0,662510,Patrick Corbin,Washington Nationals,74,Nationals Park,"3 mph, In From RF"
Tyler Wells,Baltimore Orioles,Sunny,2022-06-11,6,4,1,0,1,662674,Daniel Lynch IV,Kansas City Royals,84,Kauffman Stadium,"6 mph, R To L"
Frankie Montas,Oakland Athletics,Cloudy,2022-06-11,10,5,1,1,0,663084,Zach Plesac,Cleveland Guardians,71,Progressive Field,"5 mph, L To R"
Ryan Feltner,Colorado Rockies,Sunny,2022-06-11,1,2,0,0,0,662251,Nick Martinez,San Diego Padres,72,Petco Park,"10 mph, L To R"
Kyle Freeland,Colorado Rockies,Clear,2022-06-11,6,2,0,0,0,662222,MacKenzie Gore,San Diego Padres,68,Petco Park,"7 mph, L To R"
Kevin Gausman,Toronto Blue Jays,Overcast,2022-06-11,1,3,1,0,1,662830,Beau Brieske,Detroit Tigers,77,Comerica Park,"14 mph, In From LF"
Zach Thompson,Pittsburgh Pirates,Cloudy,2022-06-11,4,10,1,2,2,661160,Charlie Morton,Atlanta Braves,86,Truist Park,"3 mph, R To L"
Braxton Garrett,Miami Marlins,Roof Closed,2022-06-11,5,1,0,0,0,662756,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Clayton Kershaw,Los Angeles Dodgers,Sunny,2022-06-11,2,3,0,0,0,662089,Sam Long,San Francisco Giants,70,Oracle Park,"14 mph, Out To CF"
Matt Swarmer,Chicago Cubs,Partly Cloudy,2022-06-11,0,8,1,0,1,661276,Jordan Montgomery,New York Yankees,71,Yankee Stadium,"5 mph, Out To LF"
Carlos Carrasco,New York Mets,Clear,2022-06-11,6,11,1,0,2,663412,Michael Lorenzen,Los Angeles Angels,75,Angel Stadium,"9 mph, R To L"
Michael Wacha,Boston Red Sox,Partly Cloudy,2022-06-11,6,7,1,3,2,662128,George Kirby,Seattle Mariners,65,T-Mobile Park,"2 mph, Out To RF"
Cole Irvin,Oakland Athletics,Partly Cloudy,2022-06-12,3,6,1,1,3,663083,Cal Quantrill,Cleveland Guardians,73,Progressive Field,"9 mph, L To R"
Kyle Nelson,Arizona Diamondbacks,Partly Cloudy,2022-06-12,13,1,1,3,0,661622,Ranger Suárez,Philadelphia Phillies,71,Citizens Bank Park,"8 mph, Out To CF"
Jose Quintana,Pittsburgh Pirates,Partly Cloudy,2022-06-12,3,5,0,0,0,661144,Kyle Wright,Atlanta Braves,87,Truist Park,"6 mph, In From RF"
Keegan Thompson,Chicago Cubs,Cloudy,2022-06-12,4,18,1,1,5,661270,Jameson Taillon,New York Yankees,67,Yankee Stadium,"9 mph, Out To LF"
Jason Alexander,Milwaukee Brewers,Partly Cloudy,2022-06-12,4,1,0,0,0,662542,Paolo Espino,Washington Nationals,76,Nationals Park,"5 mph, R To L"
Ross Stripling,Toronto Blue Jays,Partly Cloudy,2022-06-12,6,0,0,0,0,662829,Tarik Skubal,Detroit Tigers,80,Comerica Park,"9 mph, Out To CF"
Dean Kremer,Baltimore Orioles,Cloudy,2022-06-12,10,7,1,1,0,662673,Brad Keller,Kansas City Royals,86,Kauffman Stadium,"9 mph, R To L"
Jeffrey Springs,Tampa Bay Rays,Cloudy,2022-06-12,6,0,0,0,0,661679,Cole Sands,Minnesota Twins,72,Target Field,"12 mph, In From RF"
Jon Gray,Texas Rangers,Cloudy,2022-06-12,8,6,1,0,1,661483,Michael Kopech,Chicago White Sox,63,Guaranteed Rate Field,"12 mph, L To R"
Edward Cabrera,Miami Marlins,Roof Closed,2022-06-12,4,9,1,0,1,662758,Justin Verlander,Houston Astros,73,Minute Maid Park,"0 mph, None"
Graham Ashcraft,Cincinnati Reds,Partly Cloudy,2022-06-12,7,6,1,0,1,661975,Dakota Hudson,St. Louis Cardinals,90,Busch Stadium,"4 mph, Out To LF"
Julio Urías,Los Angeles Dodgers,Cloudy,2022-06-12,0,2,1,0,2,662085,Carlos Rodón,San Francisco Giants,64,Oracle Park,"13 mph, Out To RF"
Germán Márquez,Colorado Rockies,Partly Cloudy,2022-06-12,4,2,0,0,0,662256,Blake Snell,San Diego Padres,66,Petco Park,"8 mph, Out To RF"
Kutter Crawford,Boston Red Sox,Clear,2022-06-12,2,0,0,0,0,662127,Robbie Ray,Seattle Mariners,57,T-Mobile Park,"4 mph, In From LF"
Taijuan Walker,New York Mets,Sunny,2022-06-12,4,1,1,0,1,663397,Patrick Sandoval,Los Angeles Angels,79,Angel Stadium,"10 mph, Out To CF"
Ian Anderson,Atlanta Braves,Cloudy,2022-06-13,9,5,0,0,0,662505,Erasmo Ramírez,Washington Nationals,82,Nationals Park,"4 mph, Out To LF"
Sandy Alcantara,Miami Marlins,Partly Cloudy,2022-06-13,2,3,0,0,0,661629,Aaron Nola,Philadelphia Phillies,88,Citizens Bank Park,"11 mph, Out To CF"
Kyle Bradish,Baltimore Orioles,Clear,2022-06-13,1,11,1,0,1,661746,Alek Manoah,Toronto Blue Jays,67,Rogers Centre,"6 mph, In From RF"
Lance Lynn,Chicago White Sox,Cloudy,2022-06-13,9,5,1,2,2,662828,Rony García,Detroit Tigers,78,Comerica Park,"5 mph, Out To RF"
Mitch Keller,Pittsburgh Pirates,Partly Cloudy,2022-06-13,5,7,0,0,0,661974,Zack Thompson,St. Louis Cardinals,96,Busch Stadium,"9 mph, Out To LF"
Yu Darvish,San Diego Padres,Overcast,2022-06-13,4,1,0,0,0,663183,Justin Steele,Chicago Cubs,75,Wrigley Field,"3 mph, Out To CF"
Cristian Javier,Houston Astros,Roof Closed,2022-06-13,3,5,1,1,0,661881,Taylor Hearn,Texas Rangers,72,Globe Life Field,"0 mph, None"
Mike Minor,Cincinnati Reds,Roof Closed,2022-06-13,5,4,0,0,0,663345,Merrill Kelly,Arizona Diamondbacks,72,Chase Field,"0 mph, None"
Brady Singer,Kansas City Royals,Clear,2022-06-13,2,6,0,0,0,662069,Alex Wood,San Francisco Giants,67,Oracle Park,"19 mph, Out To CF"
Chris Archer,Minnesota Twins,Cloudy,2022-06-13,3,2,1,2,0,662126,Chris Flexen,Seattle Mariners,57,T-Mobile Park,"2 mph, Out To LF"
JT Brubaker,Pittsburgh Pirates,Sunny,2022-06-14,1,3,0,0,0,662018,Matthew Liberatore,St. Louis Cardinals,94,Busch Stadium,"11 mph, Out To CF"
Bryse Wilson,Pittsburgh Pirates,Clear,2022-06-14,1,9,1,0,3,661973,Miles Mikolas,St. Louis Cardinals,95,Busch Stadium,"13 mph, R To L"
Max Fried,Atlanta Braves,Partly Cloudy,2022-06-14,10,4,1,1,0,662503,Jackson Tetreault,Washington Nationals,83,Nationals Park,"8 mph, L To R"
Trevor Rogers,Miami Marlins,Clear,2022-06-14,11,9,1,4,0,661616,Zach Eflin,Philadelphia Phillies,83,Citizens Bank Park,"7 mph, In From LF"
Corey Kluber,Tampa Bay Rays,Partly Cloudy,2022-06-14,0,2,0,0,0,661328,Gerrit Cole,New York Yankees,81,Yankee Stadium,"5 mph, L To R"
Jordan Lyles,Baltimore Orioles,Clear,2022-06-14,6,5,0,0,0,661745,Yusei Kikuchi,Toronto Blue Jays,71,Rogers Centre,"6 mph, In From RF"
Jared Koenig,Oakland Athletics,Partly Cloudy,2022-06-14,1,6,1,0,1,663279,Nick Pivetta,Boston Red Sox,80,Fenway Park,"12 mph, L To R"
Dylan Cease,Chicago White Sox,Clear,2022-06-14,5,1,1,0,1,662884,Drew Hutchison,Detroit Tigers,80,Comerica Park,"9 mph, In From LF"
Adrian Houser,Milwaukee Brewers,Clear,2022-06-14,0,4,1,0,3,662441,Chris Bassitt,New York Mets,81,Citi Field,"5 mph, L To R"
Sean Manaea,San Diego Padres,Clear,2022-06-14,12,5,1,0,1,663182,Kyle Hendricks,Chicago Cubs,94,Wrigley Field,"13 mph, Out To LF"
José Urquidy,Houston Astros,Roof Closed,2022-06-14,4,3,0,0,0,661880,Dane Dunning,Texas Rangers,72,Globe Life Field,"0 mph, None"
Shane Bieber,Cleveland Guardians,Clear,2022-06-14,4,3,0,0,0,662935,Antonio Senzatela,Colorado Rockies,83,Coors Field,"10 mph, In From CF"
Tyler Mahle,Cincinnati Reds,Roof Closed,2022-06-14,5,3,0,0,0,663342,Zach Davies,Arizona Diamondbacks,72,Chase Field,"0 mph, None"
Kris Bubic,Kansas City Royals,Clear,2022-06-14,2,4,0,0,0,662068,Logan Webb,San Francisco Giants,67,Oracle Park,"16 mph, Out To CF"
Noah Syndergaard,Los Angeles Angels,Clear,2022-06-14,0,2,0,0,0,662611,Tony Gonsolin,Los Angeles Dodgers,73,Dodger Stadium,"6 mph, Out To RF"
Joe Ryan,Minnesota Twins,Cloudy,2022-06-14,0,5,0,0,0,662125,Logan Gilbert,Seattle Mariners,59,T-Mobile Park,"0 mph, Calm"
Daniel Castano,Miami Marlins,Sunny,2022-06-15,1,3,0,0,0,661583,Kyle Gibson,Philadelphia Phillies,84,Citizens Bank Park,"3 mph, Out To CF"
Vince Velasquez,Chicago White Sox,Sunny,2022-06-15,13,0,1,3,0,662883,Alex Faedo,Detroit Tigers,94,Comerica Park,"6 mph, R To L"
Luis Garcia,Houston Astros,Roof Closed,2022-06-15,9,2,1,6,1,661845,Tyson Miller,Texas Rangers,72,Globe Life Field,"0 mph, None"
Luis Castillo,Cincinnati Reds,Roof Closed,2022-06-15,4,7,0,0,0,663336,Zac Gallen,Arizona Diamondbacks,97,Chase Field,"0 mph, None"
Jonathan Heasley,Kansas City Royals,Sunny,2022-06-15,3,2,1,2,0,662082,Sam Long,San Francisco Giants,68,Oracle Park,"15 mph, Out To CF"
Sonny Gray,Minnesota Twins,Cloudy,2022-06-15,5,0,0,0,0,662173,Marco Gonzales,Seattle Mariners,56,T-Mobile Park,"3 mph, Out To CF"
Spencer Strider,Atlanta Braves,Partly Cloudy,2022-06-15,8,2,0,0,0,662504,Erick Fedde,Washington Nationals,87,Nationals Park,"8 mph, Out To LF"
Shane McClanahan,Tampa Bay Rays,Clear,2022-06-15,3,4,1,0,1,661327,Nestor Cortes,New York Yankees,72,Yankee Stadium,"12 mph, R To L"
Bruce Zimmermann,Baltimore Orioles,Clear,2022-06-15,6,7,1,0,1,661744,José Berríos,Toronto Blue Jays,72,Rogers Centre,"14 mph, L To R"
James Kaprielian,Oakland Athletics,Cloudy,2022-06-15,1,10,1,0,1,663235,Josh Winckowski,Boston Red Sox,66,Fenway Park,"3 mph, In From RF"
Corbin Burnes,Milwaukee Brewers,Clear,2022-06-15,10,2,1,2,0,662480,David Peterson,New York Mets,70,Citi Field,"11 mph, Out To LF"
Roansy Contreras,Pittsburgh Pirates,Partly Cloudy,2022-06-15,6,4,1,2,0,661972,Jack Flaherty,St. Louis Cardinals,95,Busch Stadium,"14 mph, Out To LF"
Ryan Weathers,San Diego Padres,Partly Cloudy,2022-06-15,19,5,1,2,0,663155,Caleb Kilian,Chicago Cubs,92,Wrigley Field,"19 mph, Out To LF"
Konnor Pilkington,Cleveland Guardians,Clear,2022-06-15,7,5,0,0,0,662893,Austin Gomber,Colorado Rockies,88,Coors Field,"9 mph, In From CF"
Reid Detmers,Los Angeles Angels,Clear,2022-06-15,1,4,1,0,3,662694,Tyler Anderson,Los Angeles Dodgers,70,Dodger Stadium,"7 mph, Out To RF"
Paul Blackburn,Oakland Athletics,Cloudy,2022-06-16,4,3,0,0,0,663267,Rich Hill,Boston Red Sox,69,Fenway Park,"16 mph, In From CF"
Joe Musgrove,San Diego Padres,Sunny,2022-06-16,6,4,1,0,1,663125,Matt Swarmer,Chicago Cubs,91,Wrigley Field,"16 mph, Out To CF"
Tyler Wells,Baltimore Orioles,Roof Closed,2022-06-16,10,2,1,1,0,661743,Kevin Gausman,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Triston McKenzie,Cleveland Guardians,Sunny,2022-06-16,4,2,0,0,0,662986,Chad Kuhl,Colorado Rockies,87,Coors Field,"6 mph, R To L"
Zack Wheeler,Philadelphia Phillies,Cloudy,2022-06-16,10,1,0,0,0,662501,Patrick Corbin,Washington Nationals,81,Nationals Park,"3 mph, Out To LF"
Jalen Beeks,Tampa Bay Rays,Cloudy,2022-06-16,1,2,0,0,0,661326,Clarke Schmidt,New York Yankees,68,Yankee Stadium,"13 mph, R To L"
Martín Pérez,Texas Rangers,Clear,2022-06-16,3,1,0,0,0,662827,Beau Brieske,Detroit Tigers,90,Comerica Park,"16 mph, R To L"
Aaron Ashby,Milwaukee Brewers,Cloudy,2022-06-16,4,5,1,0,1,662535,Tylor Megill,New York Mets,69,Citi Field,"14 mph, Out To LF"
Shohei Ohtani,Los Angeles Angels,Partly Cloudy,2022-06-16,4,1,0,0,0,662172,George Kirby,Seattle Mariners,67,T-Mobile Park,"0 mph, Calm"
Ranger Suárez,Philadelphia Phillies,Partly Cloudy,2022-06-17,5,3,1,2,0,662580,Joan Adon,Washington Nationals,91,Nationals Park,"7 mph, Out To RF"
Bailey Falter,Philadelphia Phillies,Clear,2022-06-17,8,7,0,0,0,662502,Paolo Espino,Washington Nationals,92,Nationals Park,"9 mph, L To R"
Charlie Morton,Atlanta Braves,Sunny,2022-06-17,0,1,0,0,0,663124,Keegan Thompson,Chicago Cubs,80,Wrigley Field,"8 mph, In From CF"
Shane Baz,Tampa Bay Rays,Partly Cloudy,2022-06-17,0,1,0,0,0,661093,Dean Kremer,Baltimore Orioles,94,Oriole Park at Camden Yards,"7 mph, Varies"
Eric Lauer,Milwaukee Brewers,Partly Cloudy,2022-06-17,5,4,0,0,0,663063,Hunter Greene,Cincinnati Reds,89,Great American Ball Park,"12 mph, Varies"
Carlos Rodón,San Francisco Giants,Clear,2022-06-17,2,0,1,1,0,662437,Zach Thompson,Pittsburgh Pirates,83,PNC Park,"14 mph, Out To CF"
Jordan Montgomery,New York Yankees,Partly Cloudy,2022-06-17,12,3,0,0,0,661742,Ross Stripling,Toronto Blue Jays,73,Rogers Centre,"36 mph, R To L"
Adam Wainwright,St. Louis Cardinals,Clear,2022-06-17,5,6,1,0,1,663256,Michael Wacha,Boston Red Sox,83,Fenway Park,"14 mph, Out To RF"
Jon Gray,Texas Rangers,Partly Cloudy,2022-06-17,7,0,1,3,0,662826,Tarik Skubal,Detroit Tigers,82,Comerica Park,"15 mph, Out To CF"
Pablo López,Miami Marlins,Partly Cloudy,2022-06-17,4,10,1,0,3,662534,Carlos Carrasco,New York Mets,85,Citi Field,"12 mph, L To R"
Lucas Giolito,Chicago White Sox,Roof Closed,2022-06-17,3,13,1,0,2,662757,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
MacKenzie Gore,San Diego Padres,Partly Cloudy,2022-06-17,4,10,1,0,3,662985,Kyle Freeland,Colorado Rockies,85,Coors Field,"4 mph, In From LF"
Daniel Lynch IV,Kansas City Royals,Partly Cloudy,2022-06-17,5,1,1,1,0,662362,Frankie Montas,Oakland Athletics,62,Oakland Coliseum,"15 mph, Out To RF"
Devin Smeltzer,Minnesota Twins,Roof Closed,2022-06-17,2,7,1,1,2,663335,Madison Bumgarner,Arizona Diamondbacks,106,Chase Field,"0 mph, None"
Zach Plesac,Cleveland Guardians,Clear,2022-06-17,2,1,0,0,0,662719,Clayton Kershaw,Los Angeles Dodgers,69,Dodger Stadium,"7 mph, L To R"
Michael Lorenzen,Los Angeles Angels,Roof Closed,2022-06-17,1,8,1,0,1,662171,Robbie Ray,Seattle Mariners,57,T-Mobile Park,"0 mph, Calm"
Kyle Wright,Atlanta Braves,Sunny,2022-06-18,3,6,1,0,2,663239,Justin Steele,Chicago Cubs,68,Wrigley Field,"12 mph, In From CF"
Jameson Taillon,New York Yankees,Sunny,2022-06-18,4,0,0,0,0,661748,Alek Manoah,Toronto Blue Jays,63,Rogers Centre,"28 mph, In From LF"
Alex Wood,San Francisco Giants,Sunny,2022-06-18,7,5,1,1,1,661123,Jose Quintana,Pittsburgh Pirates,72,PNC Park,"14 mph, Out To LF"
Jeffrey Springs,Tampa Bay Rays,Partly Cloudy,2022-06-18,7,6,0,0,0,661127,Kyle Bradish,Baltimore Orioles,75,Oriole Park at Camden Yards,"17 mph, In From LF"
Brad Keller,Kansas City Royals,Partly Cloudy,2022-06-18,2,0,0,0,0,662368,Cole Irvin,Oakland Athletics,70,Oakland Coliseum,"16 mph, Varies"
Patrick Sandoval,Los Angeles Angels,Overcast,2022-06-18,4,2,0,0,0,662194,Chris Flexen,Seattle Mariners,57,T-Mobile Park,"1 mph, Calm"
José Suarez,Los Angeles Angels,Roof Closed,2022-06-18,3,0,0,0,0,662170,Penn Murfee,Seattle Mariners,57,T-Mobile Park,"0 mph, Calm"
Taylor Hearn,Texas Rangers,Sunny,2022-06-18,7,14,1,1,3,662802,Rony García,Detroit Tigers,71,Comerica Park,"15 mph, L To R"
Johnny Cueto,Chicago White Sox,Roof Closed,2022-06-18,7,0,0,0,0,662752,Justin Verlander,Houston Astros,73,Minute Maid Park,"0 mph, None"
Braxton Garrett,Miami Marlins,Partly Cloudy,2022-06-18,2,3,0,0,0,662533,Taijuan Walker,New York Mets,68,Citi Field,"18 mph, L To R"
Jason Alexander,Milwaukee Brewers,Sunny,2022-06-18,7,3,1,1,0,663062,Graham Ashcraft,Cincinnati Reds,79,Great American Ball Park,"11 mph, Out To RF"
Aaron Nola,Philadelphia Phillies,Sunny,2022-06-18,2,1,0,0,0,662500,Josiah Gray,Washington Nationals,76,Nationals Park,"6 mph, L To R"
Cal Quantrill,Cleveland Guardians,Sunny,2022-06-18,1,7,1,1,0,662686,Julio Urías,Los Angeles Dodgers,73,Dodger Stadium,"9 mph, Out To CF"
Dakota Hudson,St. Louis Cardinals,Cloudy,2022-06-18,11,2,1,2,0,663255,Kutter Crawford,Boston Red Sox,62,Fenway Park,"13 mph, Out To LF"
Nick Martinez,San Diego Padres,Partly Cloudy,2022-06-18,4,5,1,0,2,662999,Germán Márquez,Colorado Rockies,84,Coors Field,"10 mph, Out To LF"
Dylan Bundy,Minnesota Twins,Roof Closed,2022-06-18,11,1,0,0,0,663351,Luke Weaver,Arizona Diamondbacks,72,Chase Field,"0 mph, None"
Zach Eflin,Philadelphia Phillies,Sunny,2022-06-19,3,9,0,0,0,662553,Jackson Tetreault,Washington Nationals,70,Nationals Park,"5 mph, In From RF"
Alex Cobb,San Francisco Giants,Sunny,2022-06-19,3,4,1,2,0,661122,Mitch Keller,Pittsburgh Pirates,72,PNC Park,"12 mph, Out To LF"
Andre Pallante,St. Louis Cardinals,Cloudy,2022-06-19,4,6,0,0,0,663254,Nick Pivetta,Boston Red Sox,59,Fenway Park,"16 mph, L To R"
Corey Kluber,Tampa Bay Rays,Sunny,2022-06-19,1,2,1,0,1,661074,Austin Voth,Baltimore Orioles,73,Oriole Park at Camden Yards,"5 mph, Out To LF"
Luis Severino,New York Yankees,Sunny,2022-06-19,9,10,1,0,2,661741,Yusei Kikuchi,Toronto Blue Jays,68,Rogers Centre,"16 mph, L To R"
Dane Dunning,Texas Rangers,Sunny,2022-06-19,3,7,1,1,3,662807,Drew Hutchison,Detroit Tigers,74,Comerica Park,"4 mph, R To L"
Sandy Alcantara,Miami Marlins,Sunny,2022-06-19,6,2,0,0,0,662532,Chris Bassitt,New York Mets,70,Citi Field,"14 mph, L To R"
Adrian Houser,Milwaukee Brewers,Sunny,2022-06-19,6,3,0,0,0,663061,Mike Minor,Cincinnati Reds,75,Great American Ball Park,"6 mph, L To R"
Ian Anderson,Atlanta Braves,Sunny,2022-06-19,6,0,1,3,0,663218,Kyle Hendricks,Chicago Cubs,76,Wrigley Field,"8 mph, R To L"
Blake Snell,San Diego Padres,Partly Cloudy,2022-06-19,3,8,0,0,0,662998,Antonio Senzatela,Colorado Rockies,86,Coors Field,"9 mph, Out To LF"
Brady Singer,Kansas City Royals,Sunny,2022-06-19,0,4,1,0,1,662361,Jared Koenig,Oakland Athletics,75,Oakland Coliseum,"8 mph, Out To RF"
Shane Bieber,Cleveland Guardians,Sunny,2022-06-19,5,3,0,0,0,662590,Andrew Heaney,Los Angeles Dodgers,76,Dodger Stadium,"8 mph, Out To CF"
Kenny Rosenberg,Los Angeles Angels,Partly Cloudy,2022-06-19,4,0,0,0,0,662169,Logan Gilbert,Seattle Mariners,62,T-Mobile Park,"5 mph, Out To RF"
Chris Archer,Minnesota Twins,Roof Closed,2022-06-19,1,7,1,1,0,663334,Merrill Kelly,Arizona Diamondbacks,72,Chase Field,"0 mph, None"
Michael Kopech,Chicago White Sox,Roof Closed,2022-06-19,3,4,1,0,1,662751,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Trevor Rogers,Miami Marlins,Sunny,2022-06-20,0,6,1,0,1,662522,David Peterson,New York Mets,75,Citi Field,"9 mph, In From LF"
Caleb Kilian,Chicago Cubs,Overcast,2022-06-20,1,12,0,0,0,661121,JT Brubaker,Pittsburgh Pirates,66,PNC Park,"6 mph, Out To CF"
Alex Faedo,Detroit Tigers,Clear,2022-06-20,2,5,1,0,1,663253,Josh Winckowski,Boston Red Sox,65,Fenway Park,"14 mph, In From CF"
Gerrit Cole,New York Yankees,Dome,2022-06-20,4,2,1,1,0,661893,Shane McClanahan,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Logan Webb,San Francisco Giants,Clear,2022-06-20,1,2,0,0,0,661143,Max Fried,Atlanta Braves,91,Truist Park,"5 mph, L To R"
José Berríos,Toronto Blue Jays,Clear,2022-06-20,7,8,1,0,1,661482,Lance Lynn,Chicago White Sox,94,Guaranteed Rate Field,"12 mph, L To R"
Miles Mikolas,St. Louis Cardinals,Clear,2022-06-20,0,2,0,0,0,661186,Corbin Burnes,Milwaukee Brewers,92,American Family Field,"14 mph, In From RF"
Kris Bubic,Kansas City Royals,Clear,2022-06-20,6,2,1,2,0,663443,Noah Syndergaard,Los Angeles Angels,86,Angel Stadium,"6 mph, Out To RF"
Zach Davies,Arizona Diamondbacks,Clear,2022-06-20,1,4,1,1,1,662221,Yu Darvish,San Diego Padres,73,Petco Park,"8 mph, Out To RF"
Tony Gonsolin,Los Angeles Dodgers,Partly Cloudy,2022-06-21,8,2,1,1,1,663041,Tyler Mahle,Cincinnati Reds,94,Great American Ball Park,"5 mph, Varies"
Ryan Feltner,Colorado Rockies,Roof Closed,2022-06-21,8,9,0,0,0,661148,Daniel Castano,Miami Marlins,72,loanDepot park,"0 mph, None"
Erick Fedde,Washington Nationals,Partly Cloudy,2022-06-21,3,0,1,1,0,661198,Jordan Lyles,Baltimore Orioles,79,Oriole Park at Camden Yards,"5 mph, Out To RF"
Matt Swarmer,Chicago Cubs,Clear,2022-06-21,1,7,1,0,1,661124,Roansy Contreras,Pittsburgh Pirates,90,PNC Park,"13 mph, L To R"
Beau Brieske,Detroit Tigers,Clear,2022-06-21,4,5,1,1,1,663246,Rich Hill,Boston Red Sox,68,Fenway Park,"15 mph, R To L"
Nestor Cortes,New York Yankees,Dome,2022-06-21,4,5,1,0,2,661890,Jalen Beeks,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Anthony DeSclafani,San Francisco Giants,Partly Cloudy,2022-06-21,12,10,0,0,0,661142,Spencer Strider,Atlanta Braves,94,Truist Park,"5 mph, R To L"
Aaron Civale,Cleveland Guardians,Partly Cloudy,2022-06-21,6,5,1,1,0,661677,Joe Ryan,Minnesota Twins,85,Target Field,"16 mph, Out To CF"
Kyle Gibson,Philadelphia Phillies,Roof Closed,2022-06-21,0,7,0,0,0,661846,Martín Pérez,Texas Rangers,72,Globe Life Field,"0 mph, None"
Trevor Williams,New York Mets,Roof Closed,2022-06-21,2,8,0,0,0,662750,José Urquidy,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kevin Gausman,Toronto Blue Jays,Clear,2022-06-21,6,7,0,0,0,661481,Dylan Cease,Chicago White Sox,96,Guaranteed Rate Field,"15 mph, Out To LF"
Jack Flaherty,St. Louis Cardinals,Clear,2022-06-21,6,2,1,2,2,661192,Chi Chi González,Milwaukee Brewers,95,American Family Field,"13 mph, R To L"
Jonathan Heasley,Kansas City Royals,Partly Cloudy,2022-06-21,12,11,1,1,0,663442,Reid Detmers,Los Angeles Angels,79,Angel Stadium,"10 mph, R To L"
Zac Gallen,Arizona Diamondbacks,Partly Cloudy,2022-06-21,2,3,0,0,0,662248,Sean Manaea,San Diego Padres,71,Petco Park,"7 mph, L To R"
Marco Gonzales,Seattle Mariners,Clear,2022-06-21,8,2,0,0,0,662360,James Kaprielian,Oakland Athletics,92,Oakland Coliseum,"14 mph, Out To RF"
Carlos Carrasco,New York Mets,Roof Closed,2022-06-22,3,5,1,0,4,662749,Luis Garcia,Houston Astros,73,Minute Maid Park,"0 mph, None"
Ross Stripling,Toronto Blue Jays,Partly Cloudy,2022-06-22,9,5,1,1,0,661457,Lucas Giolito,Chicago White Sox,83,Guaranteed Rate Field,"6 mph, Out To RF"
Zack Wheeler,Philadelphia Phillies,Roof Closed,2022-06-22,2,4,0,0,0,661851,Jon Gray,Texas Rangers,72,Globe Life Field,"0 mph, None"
Madison Bumgarner,Arizona Diamondbacks,Partly Cloudy,2022-06-22,4,10,1,0,4,662245,Mike Clevinger,San Diego Padres,75,Petco Park,"13 mph, L To R"
Tyler Anderson,Los Angeles Dodgers,Cloudy,2022-06-22,8,4,0,0,0,663040,Luis Castillo,Cincinnati Reds,73,Great American Ball Park,"8 mph, Out To CF"
Chad Kuhl,Colorado Rockies,Partly Cloudy,2022-06-22,4,7,1,1,0,661393,Pablo López,Miami Marlins,83,loanDepot park,"8 mph, In From LF"
